timestamp,alert_level,priority_score,reasons,news_count,news_sentiment,news_bullish_ratio,btc_price,btc_change
2025-08-25 07:00:00,HIGH,9,규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,111511.55,-0.3737340175593795
2025-08-25 09:00:00,HIGH,7,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증,13.0,-0.04610769230769231,0.1538461538449704,110111.98,-1.16889842686263
2025-08-25 13:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,111491.69,-0.0847953481031837
2025-08-25 14:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.2727272727247934,112260.0,0.6891186239978975
2025-08-26 04:00:00,MEDIUM,4,규제 관련 뉴스 (3건),7.0,0.0,0.14285714285510204,110100.01,0.2006287611635793
2025-08-26 06:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.0,109988.18,-0.1886002950560517
2025-08-26 07:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,110303.2,0.2864125945169826
2025-08-26 08:00:00,HIGH,7,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.0,110102.02,-0.1823881809412508
2025-08-26 09:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,111763.22,1.508782491002436
2025-08-26 10:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,110216.53,-1.3838989248878164
2025-08-26 12:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,110216.81,0.3097022002517047
2025-08-26 15:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.0,109666.33,-0.6268681790820518
2025-08-26 17:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,109988.07,-0.1504895335468936
2025-08-27 07:00:00,HIGH,7,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증,12.0,0.0,0.08333333333263888,110725.18,-0.283600274459439
2025-08-27 09:00:00,HIGH,7,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.23076923076745562,111262.01,0.4568600837101311
2025-08-27 14:00:00,HIGH,7,뉴스 급증 (18건); ⚠️ 뉴스+고래 동시 급증,18.0,0.05076666666666666,0.05555555555524692,111815.94,0.2948319466873572
2025-08-27 15:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.099999999999,112000.0,0.1646098042908717
2025-08-27 16:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,112121.46,0.1084464285714403
2025-08-27 17:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,112345.29,0.1996317208141862
2025-08-27 18:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,111947.21,-0.3543361719925975
2025-08-28 07:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,113114.11,-0.0880369863103247
2025-08-28 09:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.099999999999,112566.9,-0.4964178342697023
2025-08-28 14:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0796125,0.0,113153.06,0.2845469370391429
2025-08-28 16:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.0,112329.44,-0.3098105734961165
2025-08-29 08:00:00,HIGH,7,뉴스 급증 (14건); ⚠️ 뉴스+고래 동시 급증,14.0,0.0,0.14285714285612244,109628.02,-0.3557191469357512
2025-08-29 09:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.249999999996875,108377.4,-1.140784992741828
